sample_number,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122
Otu000003_rna_dna,-1.6441112475880264,-1.3427376906972246,-1.3872496605357494,-1.5638746804755639,-1.221662171266815,-1.1525588824159128,-1.1193706139273045,-1.2991062413580403,-1.5831160071105281,-1.7594267947341469,-1.4997517796648574,-1.6533743647695966,-1.5277022081182727,-1.468241028074104,-1.3970330188306206,-1.4858212193336617,-1.1517238555753297,-1.3420960141744407,-1.871811542017156,-1.4367702999231726,-1.6695097273506891,-1.327163276157053,-1.327022701603822,-1.8243251957497262,-1.5099043599156379,-1.62114220704446,-1.3079917814842401,-1.5507012103421547,-2.1099859627270807,-1.3834739608054636,-1.3785946608054147,-1.070345587634613,-1.6571658739247792,-1.4781974768371877,-1.5780883781013118,-1.876165691908478,-1.5191246553612177,-1.4168756639768032,-1.732513129467145,-1.9535398977319738,-1.5337062245105355,-1.3272859286010101,-1.6381814059886297,-1.1471495178600069,-1.578561765070793,-1.0818050366965648,-1.0015664815811252,-1.1094705549548758,-1.1149397870513336,-1.7714234761684375,-1.5607005187065448,-1.4867302702041103,-0.9566678465033842,-1.609453650724797,-1.8299282799778251,-1.4635415228765503,-1.7463838291682783,-0.6016235047090857,-1.75806519042305,-1.6317676822801377,-1.7456692073204114,-1.5156886280088564,-1.5716733125437836,-1.668811646344678,-1.5800938683959058,-1.7073721896249974,-1.5996330317971459,-1.5662873771490686,-1.7573957721036102,-1.5366613164739833,-1.4515679817214266,-1.3773382918722827,-1.8345631766678534,-1.6111444684389038,-1.531379099390108,-2.03940432797717,-1.3052823303042824,-1.3324800051664532,-1.594071709591265,-0.9433308771751437,-1.146036059920272,-1.0484651533595146,-1.314495395361533,-1.2628831701810104,-1.7941369425091893,-1.6694681727199787,-0.7212808560035309,-0.8941408589022812,-1.4446613099403778,-1.4693425406785163,-1.9136753283626105,-1.0037189664659631,-1.6577095094867056,-1.005165483733108,-0.8963682141214913,-0.4083103302375004,-0.8240633509683855,-1.2156578030239773,-0.5785504971906021,-1.5019390462413655,-0.6997704431466845,-1.580285830265038,-1.186348932920943,-1.910246379729271,-1.9281510700148767,-1.6605381591496653,-1.314938403984656,-1.1937683847160252,-1.533531822418514,-1.453392601292136,-1.6119196655763395,-1.2050101832421665,-2.087118962743317,-1.5040301641768925,-0.22534865595633735,-1.7256323856463336,-2.5955927382464496,-1.3136166481976015,-1.1452880722156475,-1.5372338140166355,-1.2906090910493044,-1.107487044617824,-1.20716991825728
Otu000004_dna,2.7652323556157588,2.806063377772973,2.4681291845115467,1.2582267897234658,2.9221163227062372,2.7574792810153634,2.2012981182326694,1.6508314064231302,0.9579791897628068,1.985809503480382,2.262038214529486,2.4521991254702544,2.809368645147874,1.9607975204108836,2.4008275705891466,2.7485678390943344,2.482354761732694,2.338390216029053,2.422465940249716,1.6174271507284834,2.675468489291122,1.8774054491923027,2.3083763417347987,2.4448404806735393,2.0792103433482967,1.7564226298372894,2.495036766494279,2.5927746222613166,2.040648235618154,2.0705054200016773,2.6269786641872517,1.625292401783185,2.7243969020793135,2.5435836885780794,2.3451848903869172,1.4392009372671912,2.143312782672733,2.3998283061261803,2.2595788057997073,1.9943361584927255,2.095144847569488,1.5867668102829553,1.8827027067918563,1.3354116820012698,2.12838710594588,2.4366840034564747,2.177098159074243,2.283678533231863,2.8692448224310168,2.0249145375818385,2.238412941268542,3.0779437285865203,2.787805240199733,2.769835673314193,3.22488135914276,2.0201743330101984,1.897745328072778,2.1228135534918544,2.643817893959918,2.4958456504927837,2.7108966605989475,2.7832398449390983,3.4800152810513754,1.7859108913683088,1.9538198445054429,2.151028345253951,2.6414517692809207,2.7927483900745522,2.8189070767664774,2.382821168731575,2.840074326869667,2.2161716670427296,2.3909327530570774,2.3450347395706195,1.917305308058919,1.6784716340690422,2.324017127837159,2.603496287972728,1.7123688335845946,2.3017310565349227,1.7682125839015312,1.4293436941168784,1.1824563956157428,1.2295926644683193,0.9095550917007383,2.028217490687412,2.3118854937851143,2.1983686620496394,2.3612795496374384,2.8143103417323303,2.390086287585738,2.393503781083611,2.51059414448997,2.2541263515071868,1.7495482821874564,1.2083700471310304,1.6269898801829223,2.1632726833809963,2.03932513594391,2.4165199763572067,2.3842408772971733,1.8031201988989953,0.7807852329615722,1.7594691723807718,1.6834316134064586,3.0586495781972562,2.7799418002342593,3.303796351067669,2.688006809370589,2.4830333015309964,2.729715690607998,2.4478716947474513,1.9463910495857526,2.7787607967566625,1.4771629160656046,2.9736350844646666,2.671933644859885,3.1527419676098853,2.8288433250681173,2.7149408189617668,2.518165851645798,2.387551820507003,2.6652797952481477
Otu000004_rna,1.822063976703773,1.9128905172669954,1.602556544288388,0.3734378569825812,2.34626429093085,2.1643986861963973,1.4310025548778915,0.7662594122267785,0.10557415731800045,0.6183540724966519,1.2808713648407393,1.1610580218602204,1.736692777158088,0.9354500918426868,1.5727581013193626,1.7838972739327288,1.3332397943323766,1.4176602508535392,1.0676466744043878,0.7295822118755506,1.313156492558694,1.0848992137849804,1.3504914556929486,1.0412309194786729,1.0626784273904741,0.68191097617993,1.421916405492666,1.5706548982475412,0.5529640013991545,1.05827521324802,1.6122369154272453,1.3087813775277226,1.8029462372066547,1.714533636398139,1.4969085883312891,0.5308711290704342,0.9340236223083822,1.4369113978165493,1.2958306933319057,0.9849165144182235,1.2807926534110163,0.7517006491727368,0.8601385669072478,0.5706960435448052,1.1333470022845016,1.822791595597764,1.501088082821219,1.3524700600029025,1.9658949407449569,0.6434448824900268,0.9777383942908552,1.8127907862249937,1.697519454741364,1.6220276672488942,2.114559022271693,1.0090243736953384,0.46168015649402655,1.5421656594065976,1.4167496247709022,1.015075806011901,1.0696246290311888,1.5842694168217233,1.9828353724086616,0.46225262055522476,0.7064162738911139,1.092401376656383,1.3231162821770044,1.495459586305624,1.5335111983184262,1.4623469590361102,1.8008947838784877,1.3835821402141981,1.4429736441749783,1.508371558573261,0.9942883254793963,0.8345398249293828,1.547701167662698,1.851693866492531,1.129812804684568,1.6567715704337078,1.0659412239958022,0.6594549748979055,0.2962829616322216,0.36843927709616336,-0.28233451193469883,0.7331486065007076,1.5427265834445267,1.3339281989309026,1.0834725041977078,1.5367283248806431,1.077840299794398,1.3729169128831422,1.177774667496906,1.1751078805471014,1.1482407497362808,1.3027309622745162,1.3384733343812416,1.3970582191668754,0.9766540121883522,1.3868177246102715,1.3942466054667255,0.6181375699729591,-0.27365370298088487,0.18642036585953212,0.49142890140641626,1.5876570853583445,1.90684421708007,2.3047109343322734,1.7007480067291418,1.5606475207178496,1.4234971334179187,1.464513310810562,0.1081210998204949,1.321071278790221,1.304416057344308,1.445388656888671,0.19743689373307047,2.088497882316419,1.9137997649781706,1.3961898877569883,1.360695450503883,1.3961186866029907,1.660613908772774
Otu000004_rna_dna,-0.9431683789119858,-0.8931728605059774,-0.8655726402231587,-0.8847889327408847,-0.575852031775387,-0.5930805948189661,-0.7702955633547779,-0.8845719941963517,-0.8524050324448064,-1.3674554309837301,-0.9811668496887469,-1.291141103610034,-1.0726758679897859,-1.025347428568197,-0.8280694692697841,-0.9646705651616057,-1.1491149674003176,-0.9207299651755136,-1.3548192658453284,-0.8878449388529328,-1.3623119967324278,-0.7925062354073222,-0.9578848860418501,-1.4036095611948665,-1.0165319159578226,-1.0745116536573593,-1.073120361001613,-1.0221197240137754,-1.4876842342189995,-1.0122302067536573,-1.0147417487600063,-0.3165110242554623,-0.9214506648726588,-0.8290500521799404,-0.8482763020556281,-0.908329808196757,-1.209289160364351,-0.962916908309631,-0.9637481124678016,-1.009419644074502,-0.8143521941584715,-0.8350661611102185,-1.0225641398846084,-0.7647156384564646,-0.9950401036613785,-0.6138924078587107,-0.6760100762530241,-0.9312084732289607,-0.9033498816860599,-1.3814696550918115,-1.260674546977687,-1.2651529423615266,-1.0902857854583692,-1.1478080060652986,-1.110322336871067,-1.01114995931486,-1.4360651715787516,-0.5806478940852569,-1.2270682691890158,-1.4807698444808828,-1.6412720315677587,-1.198970428117375,-1.4971799086427138,-1.323658270813084,-1.247403570614329,-1.058626968597568,-1.3183354871039163,-1.2972888037689283,-1.2853958784480513,-0.9204742096954646,-1.0391795429911792,-0.8325895268285315,-0.9479591088820991,-0.8366631809973584,-0.9230169825795228,-0.8439318091396594,-0.7763159601744611,-0.751802421480197,-0.5825560289000267,-0.6449594861012149,-0.7022713599057291,-0.769888719218973,-0.8861734339835212,-0.861153387372156,-1.1918896036354372,-1.2950688841867046,-0.7691589103405876,-0.8644404631187368,-1.2778070454397306,-1.2775820168516872,-1.31224598779134,-1.0205868682004688,-1.332819476993064,-1.0790184709600854,-0.6013075324511756,0.09436091514348588,-0.28851654580168073,-0.7662144642141209,-1.062671123755558,-1.0297022517469352,-0.9899942718304477,-1.1849826289260363,-1.054438935942457,-1.5730488065212398,-1.1920027120000425,-1.4709924928389118,-0.8730975831541894,-0.9990854167353955,-0.987258802641447,-0.9223857808131468,-1.3062185571900793,-0.9833583839368893,-1.8382699497652577,-1.4576895179664415,-0.17274685872129658,-1.5282464275759957,-2.4744967511268148,-1.0642440852934665,-0.9150435600899467,-1.3187509312047785,-1.157470401141915,-0.9914331339040123,-1.0046658864753737
Otu000008_dna,1.994806780643324,2.0188229326790488,0.5373708404768357,1.2232534876858094,2.83738825223245,2.0973269853103917,1.8601567941049897,2.307747693249083,2.9649677618406236,2.617965075367387,1.3146464299153136,1.6993383188751983,1.4490970083564654,1.8037376746657,1.6997814548046668,1.406614489988643,0.717538285184674,1.802220725986371,1.5066031073979222,1.1294220879640908,2.0351696583574332,1.1164000068163156,1.5648703692327948,1.7093699526775867,1.0311125223710134,0.7812777601197971,1.2538476745485954,2.0290668407283525,1.9199174729065298,2.052259909515656,2.140385353809029,1.2366121400284613,1.5862407462722374,1.5628040596638253,1.4835758663220753,2.440906474219209,2.704454123916993,2.1877061216529214,1.896971834427099,1.7604205101966046,2.06513893745933,1.2351044081677671,0.8619074404805543,1.1280787367137022,1.4781913125815342,1.4539481721741672,1.4169752534500863,1.7371348268637932,1.8117060689711946,1.2540943187036753,1.2991326911696885,2.175895353427909,2.2129105075730187,1.5871263030029514,1.2317555167795486,0.9423371069170534,2.249643590202568,2.4903581696674912,2.144502400007516,2.687303535916886,2.5842792363488214,2.128604926094235,2.2651736136812888,1.2199556929482576,1.4231384570687549,1.1128974057685366,0.8871966955113203,0.9292469294988628,1.2986467188671686,1.8834516446814749,2.095211563030459,-0.005652069306857325,1.0302781056058916,0.759142299202109,-0.24287799759695125,-0.287423807366528,-0.6018436682281273,1.4959313880325043,0.9031235377331851,1.2955468570095352,0.8254282649540743,-0.14974506824590833,-0.1535761307232596,-0.41649856561381654,-0.4254459750316018,-0.5859221109648962,-0.4297410028507002,0.24297976903978205,1.0619965655071772,1.7797526429105894,0.9137025546914653,1.285554356419561,1.6137869813546228,1.6994362325656458,1.0637594865586981,0.6680033703447485,0.8342609305897308,1.1492177827409495,0.2653241800168352,0.7797747109728589,1.7028677730996242,0.6753495169620176,0.5919776193252698,3.956387491101074,-0.19902029141179078,1.1513856864167857,0.46760992410472135,0.9668804771951444,0.908176284490604,0.7319203508441541,2.0681356073395807,1.2756954887797674,1.1785880499910282,2.296232138231529,0.8972373792625986,1.7327736449466866,1.913004756276328,1.6160371130450422,2.289685754833592,1.7138661245029019,1.9093257775458468,1.445841827329679,0.7982838129498447
Otu000008_rna,1.9371568418995484,1.4359135589085932,-0.154782701053188,0.4018085541117967,1.379346648652125,1.0941506046067506,0.7921322611723846,1.763067991780015,2.0705979855407306,2.269941511174845,0.6169345623805954,0.7891289906109751,0.7042176227678336,0.5061320385849384,1.0743378744108596,0.6734505276176161,-0.14057394480407076,1.1231210086756211,0.7914229480512383,0.17598691172171096,1.278543703299688,-0.1736344616888682,1.0229748136552057,1.374687573315398,0.41102054112145864,0.5206428285838077,1.1417410707046387,1.4550701488138553,1.8953248069635749,1.8724421543733833,1.335811997500099,1.088990721223824,1.939657282748557,0.9558403779403226,1.3734643972401674,1.3187967159576688,2.182052854153551,1.8256489579286448,1.1112967462550103,1.3690836248474536,1.2765463625295654,0.8536217805286539,1.0251460916337878,0.7548885082745715,1.509507803419862,0.8516683850982142,0.535372467619541,0.6593228794429573,1.5486959330873151,0.9946403606641336,0.9903347819765408,1.6785526298421658,1.5198382775039112,1.1119376080618575,0.49638234172954504,0.9137141938910133,1.7776996539737482,1.7861155094252954,1.5685785018370026,2.103574228443082,2.0857859742532003,2.3290585060310725,2.119781326786289,1.0038069190424663,1.612903005668648,0.7047938859482251,0.9355966628871734,0.5733379341206759,0.577712768068759,0.4473977316027457,1.268420045392188,0.4592061015231089,1.0203768291113262,-0.39741752700974,-1.4695649151107717,-0.7099100271372787,-1.4625091250719462,0.8821006867477307,0.43606484309123233,0.7802660263513673,0.14965049212164708,-0.9284187596203544,-1.0030000224980393,-0.3787751247340577,-0.4993990171725265,-1.0839286707116373,-1.177942081616895,-0.11086236887059657,0.795790431745927,1.3398527003870435,0.8997102693692852,1.1806808990320092,1.34234427883241,1.0094213842576787,0.1646977908529583,0.4372837833816353,-0.006404923021931927,-0.0010705996000180621,0.2585239011378979,0.1949396251676803,0.3089235489172987,-0.3143731057679595,0.14604652094915138,2.810975505374868,-0.6488560836622613,1.122393822670884,-0.7602422561021721,-0.05555327024845065,0.045390006055354266,-0.4056110445289115,0.587902917674719,0.6128339624733691,1.0073390173860584,2.0124967946494303,1.4718536184390254,1.2908038550663161,0.7010940280204487,1.3104811118353188,1.6499241108242912,1.430387472590545,1.4850351049877,0.8624783850708287,-0.16159132698944526
Otu000008_rna_dna,-0.057649938743775664,-0.5829093737704556,-0.6921535415300237,-0.8214449335740127,-1.4580416035803248,-1.0031763807036411,-1.068024532932605,-0.5446797014690681,-0.894369776299893,-0.348023564192542,-0.6977118675347181,-0.9102093282642232,-0.7448793855886318,-1.2976056360807615,-0.6254435803938072,-0.7331639623710269,-0.8581122299887447,-0.6790997173107498,-0.715180159346684,-0.9534351762423798,-0.7566259550577452,-1.2900344685051839,-0.5418955555775891,-0.3346823793621887,-0.6200919812495547,-0.2606349315359894,-0.11210660384395665,-0.5739966919144972,-0.02459266594295495,-0.1798177551422726,-0.8045733563089299,-0.14762141880463742,0.35341653647631954,-0.6069636817235027,-0.11011146908190783,-1.12210975826154,-0.5224012697634417,-0.36205716372427665,-0.7856750881720886,-0.391336885349151,-0.7885925749297644,-0.3814826276391132,0.16323865115323344,-0.37319022843913063,0.03131649083832766,-0.602279787075953,-0.8816027858305453,-1.0778119474208359,-0.26301013588387945,-0.25945395803954163,-0.30879790919314776,-0.49734272358574305,-0.6930722300691075,-0.47518869494109395,-0.7353731750500037,-0.028622913026040142,-0.4719439362288198,-0.7042426602421958,-0.5759238981705135,-0.5837293074738041,-0.49849326209562106,0.20045357993683766,-0.14539228689499994,-0.21614877390579124,0.1897645485998931,-0.40810351982031146,0.04839996737585306,-0.3559089953781869,-0.7209339507984096,-1.436053913078729,-0.8267915176382712,0.4648581708299662,-0.009901276494565403,-1.1565598262118488,-1.2266869175138204,-0.4224862197707507,-0.8606654568438189,-0.6138307012847736,-0.46705869464195277,-0.5152808306581679,-0.6757777728324272,-0.7786736913744461,-0.8494238917747797,0.03772344087975882,-0.07395304214092469,-0.49800655974674113,-0.7482010787661948,-0.3538421379103786,-0.26620613376125024,-0.4398999425235459,-0.013992285322180109,-0.10487345738755183,-0.2714427025222128,-0.6900148483079671,-0.8990616957057398,-0.23071958696311323,-0.8406658536116628,-1.1502883823409675,-0.006800278878937305,-0.5848350858051786,-1.3939442241823254,-0.9897226227299771,-0.44593109837611844,-1.1454119857262057,-0.44983579225047055,-0.02899186374590168,-1.2278521802068934,-1.022433747443595,-0.8627862784352497,-1.1375313953730655,-1.4802326896648617,-0.6628615263063983,-0.17124903260496982,-0.28373534358209884,0.5746162391764268,-0.4419697898803705,-1.2119107282558792,-0.30555600120972337,-0.6397616440093008,-0.2834786519123569,-0.4242906725581468,-0.5833634422588502,-0.95987513993929
Otu000009_dna,1.4935761132177219,1.7480623132586515,1.3284346315086732,0.3114018957632064,2.0144919907644803,2.133666051928932,1.6987453110935125,1.6605191387795786,2.5743999644374225,2.1533455097518406,1.3700083592479801,1.2495621644421229,1.5319734141881733,1.6198678031138443,1.4394769233001863,1.237076372820363,0.5640389438810615,0.712041831446636,0.8471078930025843,1.39340293004868,2.2803250289910104,1.2070965682871277,1.3472062836832106,1.343847643355283,0.9695303212417248,0.6542034842381865,1.0758390042674428,1.2812569476002278,1.2314699908172886,1.3626138266238896,2.2131770167033205,1.3915134297614815,2.1632317184349614,1.744529964697887,1.44050531944044,0.28357839388230194,0.9767975408816975,1.1383922563773832,0.6960454909493279,0.5965474179470996,0.6979768744205965,0.1954346551331076,0.8804510181927234,0.19198537754336742,0.9100306121361638,1.0729894742538253,0.7896252474349084,0.8910483536628867,1.312438697906382,0.3999353679365263,0.5501941509813277,0.8459115697983286,0.40422413085738035,1.381150555311107,2.354516517735306,1.4158392820053023,1.4438278365786668,1.7339929171144783,2.152193005657485,2.4740387319720947,2.1498372923342375,2.0884666477607343,2.0579947600785786,1.2952263207381234,1.2083161052366171,0.5053851394894977,1.1712936168758994,0.8222266624226721,0.6434115843294724,1.3189675134286394,2.028992744574187,0.8014393706023057,1.2773996556267617,1.7364275437791061,0.3845178054002136,0.019101352886732665,0.5772315844760817,0.8888958992912913,0.5089579848789543,1.6133315368692276,1.6175809692894685,1.459692844188192,1.0006501699334245,0.8343578246109699,0.5300654699958347,0.9840933873033723,1.184563099234573,1.3702376557848563,1.241226929731459,1.5652351463161471,1.3481779292702283,1.549504892760521,1.7184979354436536,1.3863819111028035,1.2792491883214592,0.9538556161194532,1.4042668797966185,1.8750877192917623,1.3803034461491503,1.875243331538001,1.6755771729755349,1.3383002982909462,-0.8810991548450706,0.9495227240745759,0.4173799578511912,-0.28355918382028844,1.1546928046971552,2.4520322523195497,2.102353367859385,2.003585542404683,1.8361833426595962,2.193698061300199,1.3208772768819599,1.7338842704355022,0.6169616508424932,1.39087827900209,1.3377939973689252,1.9407710156685751,1.866014682228855,1.6916429877181915,1.6219709837747813,1.5847487269695653,1.5026594968399625
Otu000009_rna,0.3658999356233964,0.7052619828901936,0.22786772928880505,-1.0056880146586968,1.1998975709668402,1.205447457179527,0.5499405148874804,0.5942988226470588,1.9047566072171758,0.5871210528067203,0.0959565671505866,-0.3237184138790065,0.15496703565065664,0.4890376052256383,0.06729277926824055,-0.23100574660953602,-0.750783073762022,-0.47718442019520657,-0.9346164112020573,0.2872125468319353,0.6323045488557864,0.007264619758543525,0.11535465633218418,-0.38082410552031576,-0.2340404527708489,-0.7172315274178096,-0.09898635427938517,0.16300741265708146,-0.7687918385831649,0.06050395893070096,1.0563876102872995,0.9095937539386973,0.769071494455358,0.34323205986438965,0.1911530896954109,-0.9998745147880014,-0.6036703852668769,-0.10886866284557355,-0.3053540773454743,-0.5365526250699197,-0.62769109012518,-0.5249505344973264,-0.35833532810948815,-0.8268978728290189,-0.19171827259918514,0.4484734255245891,0.10287868712345738,-0.013621593799468557,0.13892921578228232,-1.151598661939218,-1.2054999410706244,-0.514157267139527,-0.49506474303835346,0.060012433366401115,1.2706968617646863,-0.24943661591466743,-0.05309804158778742,1.0047082124598137,0.742099151683376,0.8977643572541419,0.6239047537670629,0.9008377880478738,0.5455095312763251,-0.3224293695861676,-0.2663157688879929,-0.4530612362827454,-0.0964353006993687,-0.11397832612847618,-0.7024750870565839,0.46662909353063337,0.8944158097820274,0.6032904711835613,0.17809308139154773,-0.15927814251943798,-0.658634698894443,-1.0241591269737815,-0.4358703360289258,0.016637591511151944,-0.07917757163334757,0.8471358527800247,0.8100078498586017,0.5034861127515885,0.0956122661700703,-0.5706661325441631,-1.105534820742842,-0.32864970904468593,0.5311256717660467,0.20649547172730098,-0.13292282012678533,0.4189215889563863,0.047897728627554925,0.44308195590122995,0.265873116041514,0.13293690278394327,0.46319077940895476,0.5629495652002073,0.802574073063135,0.902440405627738,0.5028696601027107,0.7123012199134565,0.5613374825316215,-0.0056867605456465365,-1.5675747439697603,-0.5086856791857463,-0.8548601250997752,-1.858826885942061,0.20386635012247575,1.532637790681382,0.9296930624361122,1.0827597570476155,0.6006419434521487,1.2069756192578653,-0.4100459308038635,0.2389506917273941,-0.10258993134497514,-0.3308666258034189,-0.7598618618684617,0.8073281599809885,0.9762490336771661,0.35720028228824546,0.3643171588559846,0.5266469687214651,0.42529887886563666
Otu000009_rna_dna,-1.1276761775943256,-1.0428003303684579,-1.1005669022198683,-1.3170899104219034,-0.81459441979764,-0.928218594749405,-1.148804796206032,-1.0662203161325197,-0.6696433572202467,-1.5662244569451202,-1.2740517920973935,-1.5732805783211294,-1.3770063785375166,-1.1308301978882058,-1.3721841440319458,-1.4680821194298992,-1.3148220176430834,-1.1892262516418426,-1.7817243042046416,-1.1061903832167448,-1.648020480135224,-1.1998319485285842,-1.2318516273510265,-1.7246717488755987,-1.2035707740125736,-1.3714350116559961,-1.174825358546828,-1.1182495349431463,-2.0002618294004533,-1.3021098676931886,-1.156789406416021,-0.48191967582278417,-1.3941602239796034,-1.4012979048334973,-1.2493522297450292,-1.2834529086703033,-1.5804679261485743,-1.2472609192229567,-1.0013995682948023,-1.1331000430170195,-1.3256679645457765,-0.7203851896304341,-1.2387863463022115,-1.0188832503723864,-1.101748884735349,-0.6245160487292363,-0.686746560311451,-0.9046699474623553,-1.1735094821240997,-1.5515340298757443,-1.7556940920519521,-1.3600688369378555,-0.8992888738957339,-1.3211381219447058,-1.0838196559706197,-1.6652758979199698,-1.4969258781664543,-0.7292847046546647,-1.410093853974109,-1.5762743747179528,-1.5259325385671745,-1.1876288597128606,-1.5124852288022534,-1.617655690324291,-1.47463187412461,-0.9584463757722431,-1.2677289175752682,-0.9362049885511482,-1.3458866713860562,-0.852338419898006,-1.1345769347921595,-0.19814889941874447,-1.099306574235214,-1.8957056862985442,-1.0431525042946566,-1.0432604798605143,-1.0131019205050076,-0.8722583077801394,-0.5881355565123019,-0.7661956840892029,-0.8075731194308667,-0.9562067314366035,-0.9050379037633541,-1.4050239571551328,-1.6356002907386766,-1.3127430963480582,-0.6534374274685263,-1.1637421840575555,-1.3741497498582445,-1.1463135573597607,-1.3002802006426735,-1.106422936859291,-1.4526248194021396,-1.2534450083188602,-0.8160584089125045,-0.3909060509192459,-0.6016928067334835,-0.9726473136640243,-0.8774337860464396,-1.1629421116245444,-1.1142396904439134,-1.3439870588365928,-0.6864755891246896,-1.4582084032603222,-1.2722400829509664,-1.5752677021217725,-0.9508264545746794,-0.9193944616381677,-1.172660305423273,-0.9208257853570676,-1.2355413992074475,-0.9867224420423337,-1.7309232076858234,-1.4949335787081082,-0.7195515821874684,-1.721744904805509,-2.097655859237387,-1.1334428556875866,-0.8897656485516889,-1.3344427054299461,-1.2576538249187967,-1.0581017582481,-1.0773606179743258
Otu000014_dna,0.5005895570237392,0.6621847811420463,0.607320192189744,-0.07842798997050351,1.1671941303772768,1.370823041224271,1.3413826565163012,2.6314088654010446,0.6957609000419439,0.053331169793291104,0.24633949074253286,0.18788081480130167,0.490063646942725,1.1213157076632916,1.5719360677466623,2.03535309548358,1.4691461326661175,1.4552703319396332,1.7312428650402008,0.8761937835009004,1.8378996841020372,1.0602648964751238,0.9897503947614069,1.1204486968155758,1.105603269649026,0.6676626376121912,0.47672077335577395,0.5750908687584994,0.17292922759105994,0.45761774131750227,1.5837832317989826,0.5181808447742107,1.527400246249304,1.0900176816535687,0.6955330710159088,-0.5557512968557248,0.23338852554086398,0.4163770918165857,0.470998989489032,0.10669491756138799,0.0913550441092432,-0.4678595622771566,-0.2025359525723055,-0.6636807325143529,-0.22455677899022378,0.04448675177274223,-0.4238263008455714,-0.6409578186383977,0.3216149141696603,-0.704719235187546,-0.548418137686782,0.5600464997932376,0.3169676858601522,0.9355281253558786,1.505644267098994,0.1694586966490241,-0.08806855539294657,0.11684783743544,0.7895025014460424,2.6526574229377284,2.2735949536795084,2.3976808932766347,2.2702505246905775,0.9970835488822873,0.6809300729014803,0.029302464167380086,0.7109913657348019,1.1589361751157066,0.549885526318649,1.001871555770565,1.2535296114426904,0.5290247702813132,0.5305482960949554,0.5768207424081545,-0.2248594920942729,-0.077409547494111,-0.0031873310891043292,0.21535719011972224,0.2616483677175608,0.5554753426916942,0.3830926210375823,0.2849447965207507,-0.037974121013236294,-0.11886616230886754,-0.5124573520212314,-0.20025963015291148,0.4105638220455329,0.49940929798745864,0.27575896188122007,0.7256782086733814,0.428791219690945,0.7273447088611282,0.7085664732347149,0.5350107253279641,-0.17300314059022867,-0.6597116896566583,-0.7173991811775582,-0.8599842635630848,-1.0057573690022175,-0.5971475103181686,-0.5220484470771085,-0.8870534467671094,-1.1798310634834366,3.224654760788795,1.082389291452205,2.538901368459666,2.1883880199153563,2.365750105330115,2.0693994673084464,1.859238204367651,2.7194949019082837,2.973932632684328,0.4618851764401922,0.8958412588948006,0.29035791536203415,0.9238835996866972,0.623567301017926,1.3617316556150199,1.5160662210510736,1.5710470106851935,0.7804736036880189,0.691911483534021,0.5755918308462888
